"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Nu_Tilde","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.336,3.9125e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16038,0,4.1528e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03695,1,0.03695,0
1.336,3.9126e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16038,0,4.1528e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.037,1,0.037,0
1.336,3.9128e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16037,0,4.1528e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03705,1,0.03705,0
1.336,3.913e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16037,0,4.1529e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0371,1,0.0371,0
1.336,3.9131e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16037,0,4.1529e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03715,1,0.03715,0
1.336,3.9132e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16037,0,4.1529e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0372,1,0.0372,0
1.336,3.9133e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16037,0,4.153e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03725,1,0.03725,0
1.336,3.9134e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16037,0,4.153e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0373,1,0.0373,0
1.336,3.9135e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16036,0,4.153e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03735,1,0.03735,0
1.336,3.9136e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16036,0,4.1531e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0374,1,0.0374,0
1.336,3.9137e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16036,0,4.1531e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03745,1,0.03745,0
1.336,3.9138e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16036,0,4.1531e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0375,1,0.0375,0
1.336,3.9139e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16036,0,4.1532e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03755,1,0.03755,0
1.336,3.914e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16036,0,4.1532e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0376,1,0.0376,0
1.336,3.9142e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16035,0,4.1532e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03765,1,0.03765,0
1.336,3.9143e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16035,0,4.1533e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0377,1,0.0377,0
1.336,3.9144e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16035,0,4.1533e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03775,1,0.03775,0
1.336,3.9145e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16035,0,4.1533e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0378,1,0.0378,0
1.336,3.9146e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16035,0,4.1533e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03785,1,0.03785,0
1.336,3.9147e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16035,0,4.1534e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0379,1,0.0379,0
1.336,3.9148e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16034,0,4.1534e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03795,1,0.03795,0
1.336,3.9149e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16034,0,4.1534e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.038,1,0.038,0
1.336,3.915e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16034,0,4.1535e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03805,1,0.03805,0
1.336,3.9151e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16034,0,4.1535e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0381,1,0.0381,0
1.336,3.9152e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16034,0,4.1535e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03815,1,0.03815,0
1.336,3.9154e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16034,0,4.1536e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0382,1,0.0382,0
1.336,3.9155e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16033,0,4.1536e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03825,1,0.03825,0
1.336,3.9156e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16033,0,4.1536e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0383,1,0.0383,0
1.336,3.9157e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16033,0,4.1536e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03835,1,0.03835,0
1.336,3.9158e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16033,0,4.1537e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0384,1,0.0384,0
1.336,3.9159e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16033,0,4.1537e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03845,1,0.03845,0
1.336,3.916e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16033,0,4.1537e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0385,1,0.0385,0
1.336,3.9161e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16032,0,4.1538e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03855,1,0.03855,0
1.336,3.9162e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16032,0,4.1538e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0386,1,0.0386,0
1.336,3.9163e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16032,0,4.1538e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03865,1,0.03865,0
1.336,3.9164e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16032,0,4.1539e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0387,1,0.0387,0
1.336,3.9166e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16032,0,4.1539e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03875,1,0.03875,0
1.336,3.9167e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16032,0,4.1539e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0388,1,0.0388,0
1.336,3.9168e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16031,0,4.154e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03885,1,0.03885,0
1.336,3.9169e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16031,0,4.154e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0389,1,0.0389,0
1.336,3.917e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16031,0,4.154e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03895,1,0.03895,0
1.336,3.9171e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16031,0,4.154e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.039,1,0.039,0
1.336,3.9172e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16031,0,4.1541e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03905,1,0.03905,0
1.336,3.9173e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16031,0,4.1541e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0391,1,0.0391,0
1.336,3.9174e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1603,0,4.1541e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03915,1,0.03915,0
1.336,3.9175e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1603,0,4.1542e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0392,1,0.0392,0
1.336,3.9176e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1603,0,4.1542e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03925,1,0.03925,0
1.336,3.9178e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1603,0,4.1542e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0393,1,0.0393,0
1.336,3.9179e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1603,0,4.1543e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03935,1,0.03935,0
1.336,3.918e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1603,0,4.1543e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0394,1,0.0394,0
1.336,3.9181e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16029,0,4.1543e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03945,1,0.03945,0
1.336,3.9182e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16029,0,4.1543e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0395,1,0.0395,0
1.336,3.9183e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16029,0,4.1544e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03955,1,0.03955,0
1.336,3.9184e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16029,0,4.1544e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0396,1,0.0396,0
1.336,3.9185e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16029,0,4.1544e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03965,1,0.03965,0
1.336,3.9186e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16029,0,4.1545e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0397,1,0.0397,0
1.336,3.9187e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16028,0,4.1545e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03975,1,0.03975,0
1.336,3.9188e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16028,0,4.1545e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0398,1,0.0398,0
1.336,3.919e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16028,0,4.1546e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03985,1,0.03985,0
1.336,3.9191e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16028,0,4.1546e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0399,1,0.0399,0
1.336,3.9192e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16028,0,4.1546e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.03995,1,0.03995,0
1.336,3.9193e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16028,0,4.1547e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04,1,0.04,0
1.336,3.9194e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16027,0,4.1547e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04005,1,0.04005,0
1.336,3.9195e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16027,0,4.1547e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0401,1,0.0401,0
1.336,3.9196e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16027,0,4.1547e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04015,1,0.04015,0
1.336,3.9197e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16027,0,4.1548e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0402,1,0.0402,0
1.336,3.9198e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16027,0,4.1548e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04025,1,0.04025,0
1.336,3.9199e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16026,0,4.1548e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0403,1,0.0403,0
1.336,3.92e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16026,0,4.1549e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04035,1,0.04035,0
1.336,3.9201e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16026,0,4.1549e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0404,1,0.0404,0
1.336,3.9203e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16026,0,4.1549e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04045,1,0.04045,0
1.336,3.9204e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16026,0,4.155e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0405,1,0.0405,0
1.336,3.9205e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16026,0,4.155e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04055,1,0.04055,0
1.336,3.9206e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16025,0,4.155e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0406,1,0.0406,0
1.336,3.9207e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16025,0,4.1551e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04065,1,0.04065,0
1.336,3.9208e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16025,0,4.1551e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0407,1,0.0407,0
1.336,3.9209e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16025,0,4.1551e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04075,1,0.04075,0
1.336,3.921e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16025,0,4.1551e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0408,1,0.0408,0
1.336,3.9211e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16025,0,4.1552e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04085,1,0.04085,0
1.336,3.9212e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16024,0,4.1552e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0409,1,0.0409,0
1.336,3.9213e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16024,0,4.1552e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04095,1,0.04095,0
1.336,3.9215e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16024,0,4.1553e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.041,1,0.041,0
1.336,3.9216e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16024,0,4.1553e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04105,1,0.04105,0
1.336,3.9217e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16024,0,4.1553e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0411,1,0.0411,0
1.336,3.9218e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16024,0,4.1554e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04115,1,0.04115,0
1.336,3.9219e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16023,0,4.1554e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0412,1,0.0412,0
1.336,3.922e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16023,0,4.1554e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04125,1,0.04125,0
1.336,3.9221e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16023,0,4.1554e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0413,1,0.0413,0
1.336,3.9222e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16023,0,4.1555e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04135,1,0.04135,0
1.336,3.9223e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16023,0,4.1555e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0414,1,0.0414,0
1.336,3.9224e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16023,0,4.1555e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04145,1,0.04145,0
1.336,3.9225e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16022,0,4.1556e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0415,1,0.0415,0
1.336,3.9227e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16022,0,4.1556e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04155,1,0.04155,0
1.336,3.9228e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16022,0,4.1556e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0416,1,0.0416,0
1.336,3.9229e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16022,0,4.1557e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04165,1,0.04165,0
1.336,3.923e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16022,0,4.1557e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0417,1,0.0417,0
1.336,3.9231e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16022,0,4.1557e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04175,1,0.04175,0
1.336,3.9232e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16021,0,4.1558e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0418,1,0.0418,0
1.336,3.9233e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16021,0,4.1558e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04185,1,0.04185,0
1.336,3.9234e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16021,0,4.1558e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0419,1,0.0419,0
1.336,3.9235e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16021,0,4.1558e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04195,1,0.04195,0
1.336,3.9236e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16021,0,4.1559e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.042,1,0.042,0
1.336,3.9237e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16021,0,4.1559e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04205,1,0.04205,0
1.336,3.9237e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1602,0,4.1559e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0421,1,0.0421,0
1.336,3.9238e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1602,0,4.1559e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04215,1,0.04215,0
1.336,3.9239e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1602,0,4.1559e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0422,1,0.0422,0
1.336,3.924e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1602,0,4.156e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04225,1,0.04225,0
1.336,3.924e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1602,0,4.156e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0423,1,0.0423,0
1.336,3.9241e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.1602,0,4.156e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04235,1,0.04235,0
1.336,3.9242e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16019,0,4.156e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0424,1,0.0424,0
1.336,3.9243e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16019,0,4.156e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04245,1,0.04245,0
1.336,3.9243e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16019,0,4.1561e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0425,1,0.0425,0
1.336,3.9244e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16019,0,4.1561e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04255,1,0.04255,0
1.336,3.9245e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16019,0,4.1561e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0426,1,0.0426,0
1.336,3.9246e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16019,0,4.1561e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04265,1,0.04265,0
1.336,3.9246e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16018,0,4.1562e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0427,1,0.0427,0
1.336,3.9247e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16018,0,4.1562e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04275,1,0.04275,0
1.336,3.9248e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16018,0,4.1562e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0428,1,0.0428,0
1.336,3.9249e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16018,0,4.1562e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04285,1,0.04285,0
1.336,3.9249e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16018,0,4.1562e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0429,1,0.0429,0
1.336,3.925e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16018,0,4.1563e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04295,1,0.04295,0
1.336,3.9251e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16017,0,4.1563e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.043,1,0.043,0
1.336,3.9252e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16017,0,4.1563e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04305,1,0.04305,0
1.336,3.9252e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16017,0,4.1563e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0431,1,0.0431,0
1.336,3.9253e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16017,0,4.1563e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04315,1,0.04315,0
1.336,3.9254e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16017,0,4.1564e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0432,1,0.0432,0
1.336,3.9255e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16017,0,4.1564e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04325,1,0.04325,0
1.336,3.9255e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16016,0,4.1564e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0433,1,0.0433,0
1.336,3.9256e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16016,0,4.1564e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04335,1,0.04335,0
1.336,3.9257e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16016,0,4.1564e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0434,1,0.0434,0
1.336,3.9258e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16016,0,4.1565e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04345,1,0.04345,0
1.336,3.9258e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16016,0,4.1565e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0435,1,0.0435,0
1.336,3.9259e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16016,0,4.1565e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04355,1,0.04355,0
1.336,3.926e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16015,0,4.1565e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0436,1,0.0436,0
1.336,3.9261e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16015,0,4.1566e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04365,1,0.04365,0
1.336,3.9261e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16015,0,4.1566e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0437,1,0.0437,0
1.336,3.9262e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16015,0,4.1566e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04375,1,0.04375,0
1.336,3.9263e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16015,0,4.1566e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0438,1,0.0438,0
1.336,3.9264e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16015,0,4.1566e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04385,1,0.04385,0
1.336,3.9264e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16014,0,4.1567e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0439,1,0.0439,0
1.336,3.9265e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16014,0,4.1567e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04395,1,0.04395,0
1.336,3.9266e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16014,0,4.1567e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.044,1,0.044,0
1.336,3.9267e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16014,0,4.1567e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04405,1,0.04405,0
1.336,3.9267e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16014,0,4.1567e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0441,1,0.0441,0
1.336,3.9268e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16014,0,4.1568e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04415,1,0.04415,0
1.336,3.9269e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16013,0,4.1568e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0442,1,0.0442,0
1.336,3.927e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16013,0,4.1568e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04425,1,0.04425,0
1.336,3.927e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16013,0,4.1568e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.0443,1,0.0443,0
1.336,3.9271e-06,2.9086e+05,0,1.8459e-05,0.19998,92.77,0.16013,0,4.1568e-05,1.1506e+05,0.18785,0,0,0,300,0,1,0.04435,1,0.04435,0
