"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.49754,1.9626,2.568,1.0833,-0.30558,0,0.2758,-0.21924,0.77604,1,0.948,0.948,0.2,0
0.49719,1.9613,2.5687,1.0825,-0.30567,0,0.27553,-0.21938,0.77582,1,0.95,0.95,0.2,0
0.49684,1.96,2.5693,1.0818,-0.30576,0,0.27526,-0.21951,0.77561,1,0.952,0.952,0.2,0
0.49649,1.9587,2.5699,1.0811,-0.30585,0,0.27499,-0.21965,0.77539,1,0.954,0.954,0.2,0
0.49614,1.9574,2.5706,1.0804,-0.30594,0,0.27473,-0.21978,0.77517,1,0.956,0.956,0.2,0
0.49579,1.9561,2.5712,1.0796,-0.30603,0,0.27446,-0.21991,0.77496,1,0.958,0.958,0.2,0
0.49544,1.9548,2.5718,1.0789,-0.30611,0,0.27419,-0.22005,0.77474,1,0.96,0.96,0.2,0
0.49509,1.9535,2.5725,1.0782,-0.3062,0,0.27392,-0.22018,0.77453,1,0.962,0.962,0.2,0
0.49474,1.9522,2.5731,1.0775,-0.30629,0,0.27365,-0.22032,0.77431,1,0.964,0.964,0.2,0
0.49439,1.9509,2.5737,1.0767,-0.30638,0,0.27338,-0.22045,0.7741,1,0.966,0.966,0.2,0
0.49404,1.9496,2.5744,1.076,-0.30647,0,0.27311,-0.22059,0.77388,1,0.968,0.968,0.2,0
0.49369,1.9483,2.575,1.0753,-0.30655,0,0.27284,-0.22072,0.77367,1,0.97,0.97,0.2,0
0.49334,1.947,2.5756,1.0746,-0.30664,0,0.27257,-0.22086,0.77345,1,0.972,0.972,0.2,0
0.49299,1.9457,2.5763,1.0738,-0.30673,0,0.2723,-0.22099,0.77323,1,0.974,0.974,0.2,0
0.49264,1.9444,2.5769,1.0731,-0.30682,0,0.27203,-0.22113,0.77302,1,0.976,0.976,0.2,0
0.49227,1.943,2.5776,1.0723,-0.30691,0,0.27175,-0.22127,0.77279,1,0.978,0.978,0.2,0
0.49187,1.9416,2.5783,1.0715,-0.30701,0,0.27143,-0.22143,0.77253,1,0.98,0.98,0.2,0
0.49149,1.9401,2.579,1.0707,-0.30711,0,0.27114,-0.22157,0.7723,1,0.982,0.982,0.2,0
0.49113,1.9388,2.5797,1.07,-0.30721,0,0.27086,-0.22172,0.77208,1,0.984,0.984,0.2,0
0.49076,1.9374,2.5803,1.0692,-0.30731,0,0.27057,-0.22186,0.77185,1,0.986,0.986,0.2,0
0.4905,1.9365,2.5808,1.0687,-0.30737,0,0.27037,-0.22196,0.77168,1,0.988,0.988,0.2,0
0.49025,1.9355,2.5813,1.0682,-0.30743,0,0.27017,-0.22206,0.77153,1,0.99,0.99,0.2,0
0.49,1.9346,2.5818,1.0677,-0.30749,0,0.26998,-0.22215,0.77137,1,0.992,0.992,0.2,0
0.48975,1.9337,2.5822,1.0671,-0.30755,0,0.26979,-0.22225,0.77121,1,0.994,0.994,0.2,0
0.4895,1.9328,2.5827,1.0666,-0.30761,0,0.2696,-0.22234,0.77105,1,0.996,0.996,0.2,0
0.48925,1.9318,2.5832,1.0661,-0.30767,0,0.26941,-0.22244,0.7709,1,0.998,0.998,0.2,0
0.489,1.9309,2.5836,1.0656,-0.30773,0,0.26922,-0.22253,0.77074,1,1,1,0.2,0
0.48875,1.93,2.5841,1.0651,-0.30779,0,0.26902,-0.22263,0.77058,1,1.002,1.002,0.2,0
0.4885,1.9291,2.5846,1.0646,-0.30785,0,0.26883,-0.22273,0.77043,1,1.004,1.004,0.2,0
0.48826,1.9281,2.585,1.064,-0.30791,0,0.26864,-0.22282,0.77027,1,1.006,1.006,0.2,0
0.48801,1.9272,2.5855,1.0635,-0.30797,0,0.26845,-0.22292,0.77011,1,1.008,1.008,0.2,0
0.48776,1.9263,2.586,1.063,-0.30803,0,0.26826,-0.22301,0.76995,1,1.01,1.01,0.2,0
0.48751,1.9254,2.5864,1.0625,-0.30809,0,0.26807,-0.22311,0.7698,1,1.012,1.012,0.2,0
0.48726,1.9244,2.5869,1.062,-0.30815,0,0.26788,-0.2232,0.76964,1,1.014,1.014,0.2,0
0.48701,1.9235,2.5874,1.0615,-0.30821,0,0.26768,-0.2233,0.76948,1,1.016,1.016,0.2,0
0.48676,1.9226,2.5878,1.061,-0.30827,0,0.26749,-0.2234,0.76932,1,1.018,1.018,0.2,0
0.48651,1.9217,2.5883,1.0604,-0.30833,0,0.2673,-0.22349,0.76917,1,1.02,1.02,0.2,0
0.48626,1.9208,2.5888,1.0599,-0.30839,0,0.26711,-0.22359,0.76901,1,1.022,1.022,0.2,0
0.48602,1.9198,2.5892,1.0594,-0.30845,0,0.26692,-0.22368,0.76885,1,1.024,1.024,0.2,0
0.48573,1.9188,2.5898,1.0588,-0.30852,0,0.2667,-0.22379,0.76867,1,1.026,1.026,0.2,0
0.48544,1.9177,2.5903,1.0582,-0.30859,0,0.26647,-0.22391,0.76848,1,1.028,1.028,0.2,0
0.48514,1.9166,2.5909,1.0576,-0.30866,0,0.26624,-0.22402,0.76829,1,1.03,1.03,0.2,0
0.48491,1.9157,2.5913,1.0571,-0.30872,0,0.26606,-0.22411,0.76815,1,1.032,1.032,0.2,0
0.48476,1.9152,2.5916,1.0568,-0.30875,0,0.26595,-0.22417,0.76806,1,1.034,1.034,0.2,0
0.48461,1.9146,2.5919,1.0565,-0.30879,0,0.26583,-0.22423,0.76796,1,1.036,1.036,0.2,0
0.48446,1.914,2.5921,1.0562,-0.30882,0,0.26572,-0.22428,0.76787,1,1.038,1.038,0.2,0
0.4843,1.9135,2.5924,1.0559,-0.30885,0,0.2656,-0.22434,0.76778,1,1.04,1.04,0.2,0
0.48415,1.9129,2.5927,1.0555,-0.30889,0,0.26549,-0.2244,0.76769,1,1.042,1.042,0.2,0
0.484,1.9123,2.593,1.0552,-0.30892,0,0.26537,-0.22446,0.76759,1,1.044,1.044,0.2,0
0.48385,1.9118,2.5932,1.0549,-0.30895,0,0.26526,-0.22451,0.7675,1,1.046,1.046,0.2,0
0.4837,1.9112,2.5935,1.0546,-0.30899,0,0.26514,-0.22457,0.76741,1,1.048,1.048,0.2,0
0.48355,1.9107,2.5938,1.0543,-0.30902,0,0.26503,-0.22463,0.76731,1,1.05,1.05,0.2,0
0.4834,1.9101,2.5941,1.054,-0.30905,0,0.26491,-0.22469,0.76722,1,1.052,1.052,0.2,0
0.48325,1.9095,2.5943,1.0537,-0.30909,0,0.2648,-0.22474,0.76713,1,1.054,1.054,0.2,0
0.48309,1.909,2.5946,1.0533,-0.30912,0,0.26468,-0.2248,0.76704,1,1.056,1.056,0.2,0
0.48294,1.9084,2.5949,1.053,-0.30915,0,0.26457,-0.22486,0.76694,1,1.058,1.058,0.2,0
0.48279,1.9078,2.5952,1.0527,-0.30919,0,0.26445,-0.22492,0.76685,1,1.06,1.06,0.2,0
0.48264,1.9073,2.5955,1.0524,-0.30922,0,0.26434,-0.22497,0.76676,1,1.062,1.062,0.2,0
0.48249,1.9067,2.5957,1.0521,-0.30925,0,0.26422,-0.22503,0.76666,1,1.064,1.064,0.2,0
0.48234,1.9062,2.596,1.0518,-0.30929,0,0.26411,-0.22509,0.76657,1,1.066,1.066,0.2,0
0.48219,1.9056,2.5963,1.0515,-0.30932,0,0.26399,-0.22515,0.76648,1,1.068,1.068,0.2,0
0.48204,1.905,2.5966,1.0511,-0.30935,0,0.26388,-0.2252,0.76638,1,1.07,1.07,0.2,0
0.48189,1.9045,2.5968,1.0508,-0.30939,0,0.26376,-0.22526,0.76629,1,1.072,1.072,0.2,0
0.48173,1.9039,2.5971,1.0505,-0.30942,0,0.26365,-0.22532,0.7662,1,1.074,1.074,0.2,0
0.48158,1.9034,2.5974,1.0502,-0.30946,0,0.26354,-0.22538,0.76611,1,1.076,1.076,0.2,0
0.48143,1.9028,2.5977,1.0499,-0.30949,0,0.26342,-0.22543,0.76601,1,1.078,1.078,0.2,0
0.48128,1.9022,2.598,1.0496,-0.30952,0,0.26331,-0.22549,0.76592,1,1.08,1.08,0.2,0
0.48113,1.9017,2.5982,1.0492,-0.30956,0,0.26319,-0.22555,0.76583,1,1.082,1.082,0.2,0
0.48095,1.901,2.5986,1.0489,-0.3096,0,0.26305,-0.22562,0.76572,1,1.084,1.084,0.2,0
0.48073,1.9002,2.599,1.0484,-0.30965,0,0.26288,-0.2257,0.76557,1,1.086,1.086,0.2,0
0.48056,1.8996,2.5993,1.0481,-0.30969,0,0.26275,-0.22577,0.76547,1,1.088,1.088,0.2,0
0.48045,1.8991,2.5995,1.0478,-0.30971,0,0.26267,-0.22581,0.7654,1,1.09,1.09,0.2,0
0.48038,1.8989,2.5996,1.0477,-0.30972,0,0.26261,-0.22584,0.76535,1,1.092,1.092,0.2,0
0.48031,1.8986,2.5998,1.0476,-0.30973,0,0.26256,-0.22586,0.76531,1,1.094,1.094,0.2,0
0.48024,1.8984,2.5999,1.0474,-0.30975,0,0.26251,-0.22589,0.76527,1,1.096,1.096,0.2,0
0.48018,1.8981,2.6,1.0473,-0.30976,0,0.26246,-0.22591,0.76522,1,1.098,1.098,0.2,0
0.48011,1.8979,2.6002,1.0471,-0.30977,0,0.26241,-0.22594,0.76518,1,1.1,1.1,0.2,0
0.48004,1.8976,2.6003,1.047,-0.30978,0,0.26235,-0.22597,0.76514,1,1.102,1.102,0.2,0
0.47997,1.8974,2.6004,1.0469,-0.3098,0,0.2623,-0.22599,0.76509,1,1.104,1.104,0.2,0
0.4799,1.8971,2.6006,1.0467,-0.30981,0,0.26225,-0.22602,0.76505,1,1.106,1.106,0.2,0
0.47984,1.8969,2.6007,1.0466,-0.30982,0,0.2622,-0.22604,0.765,1,1.108,1.108,0.2,0
0.47977,1.8966,2.6008,1.0464,-0.30984,0,0.26215,-0.22607,0.76496,1,1.11,1.11,0.2,0
0.4797,1.8964,2.601,1.0463,-0.30985,0,0.2621,-0.22609,0.76492,1,1.112,1.112,0.2,0
0.47963,1.8961,2.6011,1.0462,-0.30986,0,0.26204,-0.22612,0.76487,1,1.114,1.114,0.2,0
0.47957,1.8959,2.6012,1.046,-0.30987,0,0.26199,-0.22615,0.76483,1,1.116,1.116,0.2,0
0.4795,1.8956,2.6014,1.0459,-0.30989,0,0.26194,-0.22617,0.76479,1,1.118,1.118,0.2,0
0.47943,1.8954,2.6015,1.0457,-0.3099,0,0.26189,-0.2262,0.76474,1,1.12,1.12,0.2,0
0.47936,1.8951,2.6016,1.0456,-0.30991,0,0.26184,-0.22622,0.7647,1,1.122,1.122,0.2,0
0.4793,1.8949,2.6017,1.0455,-0.30992,0,0.26179,-0.22625,0.76466,1,1.124,1.124,0.2,0
0.47923,1.8946,2.6019,1.0453,-0.30994,0,0.26173,-0.22628,0.76461,1,1.126,1.126,0.2,0
0.47916,1.8944,2.602,1.0452,-0.30995,0,0.26168,-0.2263,0.76457,1,1.128,1.128,0.2,0
0.47909,1.8941,2.6021,1.0451,-0.30996,0,0.26163,-0.22633,0.76453,1,1.13,1.13,0.2,0
0.47903,1.8939,2.6023,1.0449,-0.30997,0,0.26158,-0.22635,0.76448,1,1.132,1.132,0.2,0
0.47896,1.8936,2.6024,1.0448,-0.30999,0,0.26153,-0.22638,0.76444,1,1.134,1.134,0.2,0
0.47889,1.8934,2.6025,1.0446,-0.31,0,0.26147,-0.22641,0.76439,1,1.136,1.136,0.2,0
0.47882,1.8931,2.6027,1.0445,-0.31001,0,0.26142,-0.22643,0.76435,1,1.138,1.138,0.2,0
0.47876,1.8929,2.6028,1.0444,-0.31002,0,0.26137,-0.22646,0.76431,1,1.14,1.14,0.2,0
0.47869,1.8926,2.6029,1.0442,-0.31004,0,0.26132,-0.22648,0.76426,1,1.142,1.142,0.2,0
0.47862,1.8924,2.6031,1.0441,-0.31005,0,0.26127,-0.22651,0.76422,1,1.144,1.144,0.2,0
0.47855,1.8921,2.6032,1.0439,-0.31006,0,0.26122,-0.22654,0.76418,1,1.146,1.146,0.2,0
0.47848,1.8919,2.6033,1.0438,-0.31008,0,0.26116,-0.22656,0.76413,1,1.148,1.148,0.2,0
0.47837,1.8915,2.6035,1.0436,-0.3101,0,0.26108,-0.2266,0.76406,1,1.15,1.15,0.2,0
0.47827,1.8911,2.6037,1.0433,-0.31012,0,0.261,-0.22664,0.76399,1,1.152,1.152,0.2,0
0.47816,1.8907,2.6039,1.0431,-0.31015,0,0.26092,-0.22669,0.76393,1,1.154,1.154,0.2,0
0.47806,1.8903,2.6041,1.0429,-0.31017,0,0.26083,-0.22673,0.76386,1,1.156,1.156,0.2,0
0.47801,1.8901,2.6042,1.0428,-0.31018,0,0.2608,-0.22674,0.76383,1,1.158,1.158,0.2,0
0.47797,1.89,2.6043,1.0427,-0.31019,0,0.26077,-0.22676,0.7638,1,1.16,1.16,0.2,0
0.47793,1.8898,2.6044,1.0427,-0.3102,0,0.26074,-0.22677,0.76378,1,1.162,1.162,0.2,0
0.4779,1.8897,2.6045,1.0426,-0.31021,0,0.26071,-0.22679,0.76375,1,1.164,1.164,0.2,0
0.47786,1.8896,2.6046,1.0425,-0.31021,0,0.26068,-0.2268,0.76372,1,1.166,1.166,0.2,0
0.47782,1.8894,2.6046,1.0424,-0.31022,0,0.26065,-0.22682,0.7637,1,1.168,1.168,0.2,0
0.47778,1.8893,2.6047,1.0423,-0.31023,0,0.26062,-0.22683,0.76367,1,1.17,1.17,0.2,0
0.47774,1.8891,2.6048,1.0423,-0.31024,0,0.26059,-0.22685,0.76364,1,1.172,1.172,0.2,0
0.4777,1.889,2.6049,1.0422,-0.31025,0,0.26056,-0.22686,0.76362,1,1.174,1.174,0.2,0
0.47766,1.8889,2.605,1.0421,-0.31026,0,0.26053,-0.22688,0.76359,1,1.176,1.176,0.2,0
0.47763,1.8887,2.6051,1.042,-0.31027,0,0.2605,-0.22689,0.76356,1,1.178,1.178,0.2,0
0.47759,1.8886,2.6051,1.042,-0.31027,0,0.26047,-0.22691,0.76354,1,1.18,1.18,0.2,0
0.47755,1.8884,2.6052,1.0419,-0.31028,0,0.26044,-0.22692,0.76351,1,1.182,1.182,0.2,0
0.47751,1.8883,2.6053,1.0418,-0.31029,0,0.26041,-0.22694,0.76348,1,1.184,1.184,0.2,0
0.47747,1.8882,2.6054,1.0417,-0.3103,0,0.26038,-0.22695,0.76346,1,1.186,1.186,0.2,0
0.47743,1.888,2.6055,1.0416,-0.31031,0,0.26035,-0.22697,0.76343,1,1.188,1.188,0.2,0
0.47739,1.8879,2.6055,1.0416,-0.31032,0,0.26032,-0.22698,0.76341,1,1.19,1.19,0.2,0
0.47736,1.8877,2.6056,1.0415,-0.31033,0,0.26029,-0.227,0.76338,1,1.192,1.192,0.2,0
0.47732,1.8876,2.6057,1.0414,-0.31034,0,0.26026,-0.22701,0.76335,1,1.194,1.194,0.2,0
0.47728,1.8875,2.6058,1.0413,-0.31034,0,0.26023,-0.22703,0.76333,1,1.196,1.196,0.2,0
0.47724,1.8873,2.6059,1.0412,-0.31035,0,0.2602,-0.22704,0.7633,1,1.198,1.198,0.2,0
0.4772,1.8872,2.6059,1.0412,-0.31036,0,0.26017,-0.22706,0.76327,1,1.2,1.2,0.2,0
0.47716,1.887,2.606,1.0411,-0.31037,0,0.26014,-0.22707,0.76325,1,1.202,1.202,0.2,0
0.47712,1.8869,2.6061,1.041,-0.31038,0,0.26011,-0.22709,0.76322,1,1.204,1.204,0.2,0
0.47709,1.8867,2.6062,1.0409,-0.31039,0,0.26008,-0.2271,0.76319,1,1.206,1.206,0.2,0
0.47705,1.8866,2.6063,1.0409,-0.3104,0,0.26005,-0.22712,0.76317,1,1.208,1.208,0.2,0
0.47701,1.8865,2.6064,1.0408,-0.31041,0,0.26002,-0.22713,0.76314,1,1.21,1.21,0.2,0
0.47697,1.8863,2.6064,1.0407,-0.31041,0,0.25999,-0.22715,0.76312,1,1.212,1.212,0.2,0
0.47696,1.8863,2.6065,1.0407,-0.31042,0,0.25998,-0.22715,0.76311,1,1.214,1.214,0.2,0
0.47695,1.8863,2.6065,1.0407,-0.31042,0,0.25997,-0.22716,0.7631,1,1.216,1.216,0.2,0
0.47694,1.8862,2.6065,1.0406,-0.31042,0,0.25996,-0.22716,0.76309,1,1.218,1.218,0.2,0
0.47693,1.8862,2.6065,1.0406,-0.31043,0,0.25995,-0.22717,0.76308,1,1.22,1.22,0.2,0
0.47691,1.8861,2.6066,1.0406,-0.31043,0,0.25994,-0.22717,0.76307,1,1.222,1.222,0.2,0
0.4769,1.8861,2.6066,1.0406,-0.31043,0,0.25993,-0.22718,0.76306,1,1.224,1.224,0.2,0
0.47689,1.8861,2.6066,1.0405,-0.31044,0,0.25992,-0.22718,0.76306,1,1.226,1.226,0.2,0
0.47688,1.886,2.6067,1.0405,-0.31044,0,0.25992,-0.22719,0.76305,1,1.228,1.228,0.2,0
0.47687,1.886,2.6067,1.0405,-0.31044,0,0.25991,-0.22719,0.76304,1,1.23,1.23,0.2,0
0.47686,1.8859,2.6067,1.0405,-0.31045,0,0.2599,-0.22719,0.76303,1,1.232,1.232,0.2,0
0.47684,1.8859,2.6067,1.0405,-0.31045,0,0.25989,-0.2272,0.76302,1,1.234,1.234,0.2,0
0.47683,1.8858,2.6068,1.0404,-0.31046,0,0.25988,-0.2272,0.76301,1,1.236,1.236,0.2,0
0.47682,1.8858,2.6068,1.0404,-0.31046,0,0.25987,-0.22721,0.763,1,1.238,1.238,0.2,0
0.47681,1.8858,2.6068,1.0404,-0.31046,0,0.25986,-0.22721,0.76299,1,1.24,1.24,0.2,0
0.4768,1.8857,2.6069,1.0404,-0.31047,0,0.25985,-0.22722,0.76299,1,1.242,1.242,0.2,0
0.47678,1.8857,2.6069,1.0403,-0.31047,0,0.25984,-0.22722,0.76298,1,1.244,1.244,0.2,0
0.47677,1.8856,2.6069,1.0403,-0.31047,0,0.25983,-0.22723,0.76297,1,1.246,1.246,0.2,0
0.47676,1.8856,2.6069,1.0403,-0.31048,0,0.25982,-0.22723,0.76296,1,1.248,1.248,0.2,0
0.47675,1.8856,2.607,1.0403,-0.31048,0,0.25981,-0.22724,0.76295,1,1.25,1.25,0.2,0
0.47674,1.8855,2.607,1.0402,-0.31048,0,0.2598,-0.22724,0.76294,1,1.252,1.252,0.2,0
0.47673,1.8855,2.607,1.0402,-0.31049,0,0.25979,-0.22725,0.76293,1,1.254,1.254,0.2,0
0.47671,1.8854,2.6071,1.0402,-0.31049,0,0.25978,-0.22725,0.76292,1,1.256,1.256,0.2,0
0.4767,1.8854,2.6071,1.0402,-0.31049,0,0.25977,-0.22726,0.76292,1,1.258,1.258,0.2,0
0.47669,1.8854,2.6071,1.0402,-0.3105,0,0.25977,-0.22726,0.76291,1,1.26,1.26,0.2,0
0.47668,1.8853,2.6071,1.0401,-0.3105,0,0.25976,-0.22727,0.7629,1,1.262,1.262,0.2,0
0.47667,1.8853,2.6072,1.0401,-0.31051,0,0.25975,-0.22727,0.76289,1,1.264,1.264,0.2,0
0.47666,1.8852,2.6072,1.0401,-0.31051,0,0.25974,-0.22727,0.76288,1,1.266,1.266,0.2,0
0.47664,1.8852,2.6072,1.0401,-0.31051,0,0.25973,-0.22728,0.76287,1,1.268,1.268,0.2,0
0.47663,1.8852,2.6073,1.04,-0.31052,0,0.25972,-0.22728,0.76286,1,1.27,1.27,0.2,0
0.47662,1.8851,2.6073,1.04,-0.31052,0,0.25971,-0.22729,0.76285,1,1.272,1.272,0.2,0
0.47661,1.8851,2.6073,1.04,-0.31052,0,0.2597,-0.22729,0.76285,1,1.274,1.274,0.2,0
0.4766,1.8851,2.6073,1.04,-0.31052,0,0.25969,-0.2273,0.76284,1,1.276,1.276,0.2,0
0.47659,1.885,2.6074,1.04,-0.31052,0,0.25969,-0.2273,0.76284,1,1.278,1.278,0.2,0
0.47658,1.885,2.6074,1.0399,-0.31053,0,0.25968,-0.2273,0.76283,1,1.28,1.28,0.2,0
0.47658,1.885,2.6074,1.0399,-0.31053,0,0.25967,-0.22731,0.76283,1,1.282,1.282,0.2,0
0.47657,1.8849,2.6074,1.0399,-0.31053,0,0.25967,-0.22731,0.76282,1,1.284,1.284,0.2,0
0.47656,1.8849,2.6074,1.0399,-0.31053,0,0.25966,-0.22731,0.76281,1,1.286,1.286,0.2,0
0.47655,1.8849,2.6075,1.0399,-0.31053,0,0.25965,-0.22732,0.76281,1,1.288,1.288,0.2,0
0.47654,1.8849,2.6075,1.0399,-0.31053,0,0.25965,-0.22732,0.7628,1,1.29,1.29,0.2,0
0.47653,1.8848,2.6075,1.0398,-0.31053,0,0.25964,-0.22732,0.7628,1,1.292,1.292,0.2,0
0.47652,1.8848,2.6075,1.0398,-0.31054,0,0.25963,-0.22733,0.76279,1,1.294,1.294,0.2,0
0.47651,1.8848,2.6075,1.0398,-0.31054,0,0.25963,-0.22733,0.76279,1,1.296,1.296,0.2,0
0.4765,1.8847,2.6076,1.0398,-0.31054,0,0.25962,-0.22733,0.76278,1,1.298,1.298,0.2,0
0.4765,1.8847,2.6076,1.0398,-0.31054,0,0.25961,-0.22734,0.76277,1,1.3,1.3,0.2,0
0.47649,1.8847,2.6076,1.0398,-0.31054,0,0.25961,-0.22734,0.76277,1,1.302,1.302,0.2,0
0.47648,1.8846,2.6076,1.0397,-0.31055,0,0.2596,-0.22734,0.76276,1,1.304,1.304,0.2,0
0.47647,1.8846,2.6076,1.0397,-0.31055,0,0.25959,-0.22735,0.76276,1,1.306,1.306,0.2,0
0.47646,1.8846,2.6077,1.0397,-0.31055,0,0.25959,-0.22735,0.76275,1,1.308,1.308,0.2,0
0.47645,1.8846,2.6077,1.0397,-0.31055,0,0.25958,-0.22735,0.76275,1,1.31,1.31,0.2,0
0.47644,1.8845,2.6077,1.0397,-0.31056,0,0.25957,-0.22736,0.76274,1,1.312,1.312,0.2,0
0.47643,1.8845,2.6077,1.0397,-0.31056,0,0.25957,-0.22736,0.76273,1,1.314,1.314,0.2,0
0.47642,1.8845,2.6078,1.0396,-0.31056,0,0.25956,-0.22736,0.76273,1,1.316,1.316,0.2,0
0.47642,1.8844,2.6078,1.0396,-0.31056,0,0.25955,-0.22737,0.76272,1,1.318,1.318,0.2,0
0.47641,1.8844,2.6078,1.0396,-0.31057,0,0.25954,-0.22737,0.76272,1,1.32,1.32,0.2,0
0.4764,1.8844,2.6078,1.0396,-0.31057,0,0.25954,-0.22737,0.76271,1,1.322,1.322,0.2,0
0.47639,1.8843,2.6078,1.0396,-0.31057,0,0.25953,-0.22738,0.7627,1,1.324,1.324,0.2,0
0.47638,1.8843,2.6079,1.0396,-0.31057,0,0.25952,-0.22738,0.7627,1,1.326,1.326,0.2,0
0.47637,1.8843,2.6079,1.0395,-0.31057,0,0.25952,-0.22738,0.76269,1,1.328,1.328,0.2,0
0.47636,1.8843,2.6079,1.0395,-0.31058,0,0.25951,-0.22739,0.76269,1,1.33,1.33,0.2,0
0.47635,1.8842,2.6079,1.0395,-0.31058,0,0.2595,-0.22739,0.76268,1,1.332,1.332,0.2,0
0.47634,1.8842,2.6079,1.0395,-0.31058,0,0.2595,-0.22739,0.76268,1,1.334,1.334,0.2,0
0.47634,1.8842,2.608,1.0395,-0.31058,0,0.25949,-0.2274,0.76267,1,1.336,1.336,0.2,0
0.47633,1.8841,2.608,1.0395,-0.31059,0,0.25948,-0.2274,0.76266,1,1.338,1.338,0.2,0
0.47632,1.8841,2.608,1.0394,-0.31059,0,0.25948,-0.2274,0.76266,1,1.34,1.34,0.2,0
0.47631,1.8841,2.608,1.0394,-0.31059,0,0.25947,-0.22741,0.76265,1,1.342,1.342,0.2,0
0.4763,1.884,2.608,1.0394,-0.31059,0,0.25946,-0.22741,0.76265,1,1.344,1.344,0.2,0
0.47629,1.884,2.6081,1.0394,-0.3106,0,0.25946,-0.22741,0.76264,1,1.346,1.346,0.2,0
0.47628,1.884,2.6081,1.0394,-0.3106,0,0.25945,-0.22742,0.76263,1,1.348,1.348,0.2,0
0.47627,1.884,2.6081,1.0394,-0.3106,0,0.25944,-0.22742,0.76263,1,1.35,1.35,0.2,0
0.47626,1.8839,2.6081,1.0393,-0.3106,0,0.25944,-0.22743,0.76262,1,1.352,1.352,0.2,0
0.47625,1.8839,2.6081,1.0393,-0.31061,0,0.25943,-0.22743,0.76262,1,1.354,1.354,0.2,0
0.47625,1.8839,2.6082,1.0393,-0.31061,0,0.25942,-0.22743,0.76261,1,1.356,1.356,0.2,0
0.47624,1.8838,2.6082,1.0393,-0.31061,0,0.25941,-0.22744,0.7626,1,1.358,1.358,0.2,0
0.47623,1.8838,2.6082,1.0393,-0.31061,0,0.25941,-0.22744,0.7626,1,1.36,1.36,0.2,0
0.47622,1.8838,2.6082,1.0392,-0.31061,0,0.2594,-0.22744,0.76259,1,1.362,1.362,0.2,0
0.47621,1.8837,2.6083,1.0392,-0.31062,0,0.25939,-0.22745,0.76259,1,1.364,1.364,0.2,0
0.4762,1.8837,2.6083,1.0392,-0.31062,0,0.25939,-0.22745,0.76258,1,1.366,1.366,0.2,0
0.47619,1.8837,2.6083,1.0392,-0.31062,0,0.25938,-0.22745,0.76258,1,1.368,1.368,0.2,0
0.47619,1.8837,2.6083,1.0392,-0.31062,0,0.25938,-0.22745,0.76257,1,1.37,1.37,0.2,0
0.47618,1.8836,2.6083,1.0392,-0.31063,0,0.25937,-0.22746,0.76257,1,1.372,1.372,0.2,0
0.47617,1.8836,2.6083,1.0392,-0.31063,0,0.25936,-0.22746,0.76256,1,1.374,1.374,0.2,0
0.47616,1.8836,2.6084,1.0391,-0.31063,0,0.25936,-0.22746,0.76256,1,1.376,1.376,0.2,0
0.47616,1.8836,2.6084,1.0391,-0.31063,0,0.25935,-0.22747,0.76255,1,1.378,1.378,0.2,0
0.47615,1.8835,2.6084,1.0391,-0.31064,0,0.25935,-0.22747,0.76255,1,1.38,1.38,0.2,0
0.47614,1.8835,2.6084,1.0391,-0.31064,0,0.25934,-0.22747,0.76255,1,1.382,1.382,0.2,0
0.47613,1.8835,2.6084,1.0391,-0.31064,0,0.25934,-0.22747,0.76254,1,1.384,1.384,0.2,0
0.47612,1.8834,2.6084,1.0391,-0.31064,0,0.25933,-0.22748,0.76254,1,1.386,1.386,0.2,0
0.47612,1.8834,2.6084,1.039,-0.31065,0,0.25932,-0.22748,0.76253,1,1.388,1.388,0.2,0
0.47611,1.8834,2.6085,1.039,-0.31065,0,0.25932,-0.22748,0.76253,1,1.39,1.39,0.2,0
0.4761,1.8834,2.6085,1.039,-0.31065,0,0.25931,-0.22749,0.76252,1,1.392,1.392,0.2,0
0.47609,1.8833,2.6085,1.039,-0.31065,0,0.25931,-0.22749,0.76252,1,1.394,1.394,0.2,0
0.47609,1.8833,2.6085,1.039,-0.31065,0,0.2593,-0.22749,0.76251,1,1.396,1.396,0.2,0
0.47608,1.8833,2.6085,1.039,-0.31066,0,0.2593,-0.22749,0.76251,1,1.398,1.398,0.2,0
0.47607,1.8833,2.6085,1.0389,-0.31066,0,0.25929,-0.2275,0.76251,1,1.4,1.4,0.2,0
0.47606,1.8832,2.6086,1.0389,-0.31066,0,0.25928,-0.2275,0.7625,1,1.402,1.402,0.2,0
0.47605,1.8832,2.6086,1.0389,-0.31066,0,0.25928,-0.2275,0.7625,1,1.404,1.404,0.2,0
0.47605,1.8832,2.6086,1.0389,-0.31067,0,0.25927,-0.22751,0.76249,1,1.406,1.406,0.2,0
0.47604,1.8832,2.6086,1.0389,-0.31067,0,0.25927,-0.22751,0.76249,1,1.408,1.408,0.2,0
0.47603,1.8831,2.6086,1.0389,-0.31067,0,0.25926,-0.22751,0.76248,1,1.41,1.41,0.2,0
0.47602,1.8831,2.6086,1.0389,-0.31067,0,0.25926,-0.22751,0.76248,1,1.412,1.412,0.2,0
