"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Residual_Density","Residual_Energy","Residual_Momentum:0","Residual_Momentum:1","Residual_Momentum:2","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2123,4.4885,1.7562,2.2314,0.20099,0,0.96603,0.12587,5.0115e-12,4.08e-11,1.711e-11,1.902e-11,0,1.1134,1,0.56,0.56,0.2,0
1.1884,4.4077,1.7746,2.2036,0.17783,0,0.93937,0.11254,4.6834e-12,3.9506e-11,1.6752e-11,1.8261e-11,0,1.1046,1,0.562,0.562,0.2,0
1.1645,4.327,1.7929,2.1758,0.15468,0,0.9127,0.099205,4.3553e-12,3.8213e-11,1.6395e-11,1.7502e-11,0,1.0957,1,0.564,0.564,0.2,0
1.142,4.2503,1.8108,2.1487,0.13312,0,0.88776,0.086738,4.0053e-12,3.6853e-11,1.5996e-11,1.684e-11,0,1.0871,1,0.566,0.566,0.2,0
1.1246,4.1903,1.8265,2.1242,0.11791,0,0.86975,0.07773,3.5677e-12,3.5232e-11,1.5434e-11,1.6563e-11,0,1.0799,1,0.568,0.568,0.2,0
1.1068,4.1288,1.8422,2.0997,0.102,0,0.851,0.068359,3.1289e-12,3.3526e-11,1.4869e-11,1.6173e-11,0,1.0727,1,0.57,0.57,0.2,0
1.0879,4.0642,1.8579,2.0753,0.084537,0,0.8307,0.058208,2.6875e-12,3.1636e-11,1.4299e-11,1.5544e-11,0,1.0653,1,0.572,0.572,0.2,0
1.0691,3.9997,1.8736,2.0509,0.067077,0,0.8104,0.048058,2.2461e-12,2.9746e-11,1.3729e-11,1.4914e-11,0,1.0579,1,0.574,0.574,0.2,0
1.0502,3.9352,1.8893,2.0266,0.049618,0,0.7901,0.037907,1.8047e-12,2.7856e-11,1.3159e-11,1.4284e-11,0,1.0505,1,0.576,0.576,0.2,0
1.0314,3.8706,1.905,2.0022,0.032158,0,0.7698,0.027756,1.3634e-12,2.5966e-11,1.2589e-11,1.3654e-11,0,1.0431,1,0.578,0.578,0.2,0
1.0176,3.8226,1.9178,1.9821,0.020509,0,0.75564,0.020675,9.9271e-13,2.4229e-11,1.1835e-11,1.312e-11,0,1.0373,1,0.58,0.58,0.2,0
1.0042,3.776,1.9304,1.9624,0.0093535,0,0.742,0.013855,6.2805e-13,2.2504e-11,1.1066e-11,1.2594e-11,0,1.0316,1,0.582,0.582,0.2,0
0.9908,3.7294,1.943,1.9427,-0.001802,0,0.72836,0.0070348,2.634e-13,2.078e-11,1.0297e-11,1.2068e-11,0,1.0259,1,0.584,0.584,0.2,0
0.97634,3.6793,1.956,1.9223,-0.014404,0,0.71333,-0.0004792,-1.5963e-13,1.879e-11,9.5131e-12,1.1483e-11,0,1.02,1,0.586,0.586,0.2,0
0.96147,3.6279,1.9692,1.9016,-0.027542,0,0.69779,-0.0082503,-6.043e-13,1.6702e-11,8.724e-12,1.0877e-11,0,1.0139,1,0.588,0.588,0.2,0
0.94661,3.5766,1.9824,1.8809,-0.04068,0,0.68224,-0.016021,-1.049e-12,1.4615e-11,7.935e-12,1.0271e-11,0,1.0078,1,0.59,0.59,0.2,0
0.93548,3.5375,1.9935,1.8636,-0.049459,0,0.67123,-0.021529,-1.2276e-12,1.4038e-11,7.6936e-12,1.0136e-11,0,1.003,1,0.592,0.592,0.2,0
0.92445,3.4988,2.0045,1.8464,-0.058128,0,0.66033,-0.026979,-1.3996e-12,1.35e-11,7.4659e-12,1.0013e-11,0,0.99813,1,0.594,0.594,0.2,0
0.91341,3.46,2.0155,1.8292,-0.066798,0,0.64943,-0.03243,-1.5716e-12,1.2961e-11,7.2382e-12,9.8903e-12,0,0.99328,1,0.596,0.596,0.2,0
0.90238,3.4213,2.0265,1.812,-0.075467,0,0.63852,-0.037881,-1.7436e-12,1.2423e-11,7.0106e-12,9.7673e-12,0,0.98844,1,0.598,0.598,0.2,0
0.89043,3.3797,2.0379,1.7943,-0.085475,0,0.6264,-0.043943,-2.0124e-12,1.1414e-11,6.6016e-12,9.5286e-12,0,0.98333,1,0.6,0.6,0.2,0
0.87915,3.3403,2.0488,1.7774,-0.094832,0,0.61501,-0.049638,-2.2664e-12,1.0433e-11,6.1938e-12,9.2932e-12,0,0.97846,1,0.602,0.602,0.2,0
0.8703,3.309,2.0581,1.7631,-0.10154,0,0.60644,-0.053924,-2.4211e-12,9.8085e-12,5.8958e-12,9.1353e-12,0,0.97445,1,0.604,0.604,0.2,0
0.86144,3.2778,2.0674,1.7487,-0.10825,0,0.59787,-0.05821,-2.5758e-12,9.184e-12,5.5979e-12,8.9775e-12,0,0.97044,1,0.606,0.606,0.2,0
0.85259,3.2465,2.0767,1.7344,-0.11496,0,0.58929,-0.062496,-2.7304e-12,8.5595e-12,5.2999e-12,8.8197e-12,0,0.96643,1,0.608,0.608,0.2,0
0.84374,3.2152,2.086,1.7201,-0.12167,0,0.58072,-0.066782,-2.8851e-12,7.935e-12,5.002e-12,8.6618e-12,0,0.96242,1,0.61,0.61,0.2,0
0.83481,3.1837,2.0953,1.7057,-0.12846,0,0.57206,-0.071112,-3.0429e-12,7.3066e-12,4.7051e-12,8.5055e-12,0,0.95839,1,0.612,0.612,0.2,0
0.82569,3.1517,2.1046,1.6914,-0.13555,0,0.56309,-0.075596,-3.2125e-12,6.7271e-12,4.4589e-12,8.3884e-12,0,0.95433,1,0.614,0.614,0.2,0
0.81828,3.1254,2.1127,1.679,-0.14083,0,0.55607,-0.079108,-3.3137e-12,6.3525e-12,4.2742e-12,8.2998e-12,0,0.95088,1,0.616,0.616,0.2,0
0.81088,3.0991,2.1209,1.6666,-0.1461,0,0.54905,-0.08262,-3.415e-12,5.978e-12,4.0894e-12,8.2112e-12,0,0.94743,1,0.618,0.618,0.2,0
0.80347,3.0728,2.129,1.6543,-0.15137,0,0.54202,-0.086133,-3.5162e-12,5.6034e-12,3.9047e-12,8.1226e-12,0,0.94399,1,0.62,0.62,0.2,0
0.79606,3.0465,2.1372,1.6419,-0.15664,0,0.535,-0.089645,-3.6175e-12,5.2288e-12,3.7199e-12,8.034e-12,0,0.94054,1,0.622,0.622,0.2,0
0.78865,3.0202,2.1453,1.6295,-0.16191,0,0.52797,-0.093157,-3.7187e-12,4.8542e-12,3.5352e-12,7.9455e-12,0,0.93709,1,0.624,0.624,0.2,0
0.78161,2.9951,2.1532,1.6176,-0.16675,0,0.52136,-0.096461,-3.8197e-12,4.4708e-12,3.3444e-12,7.8633e-12,0,0.93378,1,0.626,0.626,0.2,0
0.77538,2.9728,2.1605,1.6068,-0.17074,0,0.51562,-0.099331,-3.9189e-12,4.0725e-12,3.1431e-12,7.7924e-12,0,0.93076,1,0.628,0.628,0.2,0
0.76914,2.9505,2.1679,1.5959,-0.17473,0,0.50988,-0.1022,-4.0181e-12,3.6743e-12,2.9417e-12,7.7216e-12,0,0.92774,1,0.63,0.63,0.2,0
0.76291,2.9283,2.1752,1.5851,-0.17872,0,0.50414,-0.10507,-4.1173e-12,3.276e-12,2.7404e-12,7.6508e-12,0,0.92472,1,0.632,0.632,0.2,0
0.75667,2.906,2.1826,1.5742,-0.18271,0,0.4984,-0.10794,-4.2165e-12,2.8777e-12,2.539e-12,7.5799e-12,0,0.9217,1,0.634,0.634,0.2,0
0.75043,2.8837,2.1899,1.5633,-0.1867,0,0.49266,-0.11081,-4.3157e-12,2.4794e-12,2.3377e-12,7.5091e-12,0,0.91869,1,0.636,0.636,0.2,0
0.74455,2.8626,2.1969,1.553,-0.19039,0,0.48727,-0.11351,-4.4165e-12,2.0592e-12,2.1203e-12,7.4364e-12,0,0.91581,1,0.638,0.638,0.2,0
0.73975,2.8453,2.2029,1.5444,-0.19319,0,0.48297,-0.11566,-4.5273e-12,1.5957e-12,1.8716e-12,7.3716e-12,0,0.91341,1,0.64,0.64,0.2,0
0.73452,2.8265,2.2092,1.5351,-0.19641,0,0.47821,-0.11804,-4.6409e-12,1.1868e-12,1.6627e-12,7.3236e-12,0,0.91085,1,0.642,0.642,0.2,0
0.72928,2.8078,2.2155,1.5259,-0.19963,0,0.47345,-0.12042,-4.7545e-12,7.7787e-13,1.4538e-12,7.2756e-12,0,0.9083,1,0.644,0.644,0.2,0
0.72405,2.789,2.2217,1.5167,-0.20284,0,0.46869,-0.1228,-4.868e-12,3.6892e-13,1.2448e-12,7.2276e-12,0,0.90574,1,0.646,0.646,0.2,0
0.71882,2.7703,2.228,1.5074,-0.20606,0,0.46393,-0.12518,-4.9816e-12,-4.0006e-14,1.0359e-12,7.1796e-12,0,0.90319,1,0.648,0.648,0.2,0
0.71394,2.7527,2.234,1.4987,-0.20897,0,0.45952,-0.12738,-5.0882e-12,-4.4812e-13,8.2254e-13,7.1283e-12,0,0.90077,1,0.65,0.65,0.2,0
0.70976,2.7376,2.2394,1.4911,-0.21133,0,0.45583,-0.12923,-5.0565e-12,-7.1263e-13,6.579e-13,6.954e-12,0,0.89864,1,0.652,0.652,0.2,0
0.70528,2.7215,2.245,1.483,-0.21405,0,0.45179,-0.13125,-4.946e-12,-8.8006e-13,5.3725e-13,6.7028e-12,0,0.89638,1,0.654,0.654,0.2,0
0.7008,2.7054,2.2506,1.4749,-0.21677,0,0.44776,-0.13326,-4.8355e-12,-1.0475e-12,4.1661e-13,6.4516e-12,0,0.89412,1,0.656,0.656,0.2,0
0.69631,2.6892,2.2562,1.4668,-0.21949,0,0.44373,-0.13528,-4.725e-12,-1.2149e-12,2.9597e-13,6.2005e-12,0,0.89186,1,0.658,0.658,0.2,0
0.69183,2.6731,2.2618,1.4588,-0.22221,0,0.4397,-0.13729,-4.6145e-12,-1.3824e-12,1.7532e-13,5.9493e-12,0,0.8896,1,0.66,0.66,0.2,0
0.68783,2.6586,2.267,1.4515,-0.22448,0,0.43616,-0.13906,-4.6461e-12,-1.648e-12,2.9774e-14,5.8681e-12,0,0.88753,1,0.662,0.662,0.2,0
0.68401,2.6448,2.2723,1.4443,-0.22649,0,0.43282,-0.14073,-5.0139e-12,-2.2127e-12,-1.9951e-13,6.0981e-12,0,0.88549,1,0.664,0.664,0.2,0
0.68018,2.6309,2.2776,1.4372,-0.22851,0,0.42949,-0.1424,-5.3817e-12,-2.7775e-12,-4.288e-13,6.3282e-12,0,0.88345,1,0.666,0.666,0.2,0
0.67636,2.6171,2.2828,1.4301,-0.23052,0,0.42615,-0.14407,-5.7496e-12,-3.3422e-12,-6.5809e-13,6.5582e-12,0,0.88141,1,0.668,0.668,0.2,0
0.67254,2.6033,2.2881,1.423,-0.23253,0,0.42282,-0.14573,-6.1174e-12,-3.907e-12,-8.8738e-13,6.7883e-12,0,0.87937,1,0.67,0.67,0.2,0
0.66932,2.5916,2.2926,1.4169,-0.23415,0,0.42005,-0.14712,-6.4212e-12,-4.5158e-12,-1.1723e-12,6.9097e-12,0,0.87765,1,0.672,0.672,0.2,0
0.66647,2.5812,2.2966,1.4115,-0.23553,0,0.4176,-0.14834,-6.6872e-12,-5.1507e-12,-1.4902e-12,6.9669e-12,0,0.87611,1,0.674,0.674,0.2,0
0.66336,2.5699,2.3008,1.4057,-0.23711,0,0.41491,-0.14969,-6.99e-12,-5.8912e-12,-1.8531e-12,7.0522e-12,0,0.87446,1,0.676,0.676,0.2,0
0.65978,2.557,2.3056,1.3991,-0.23905,0,0.41176,-0.15127,-7.3615e-12,-6.8279e-12,-2.2997e-12,7.1897e-12,0,0.8726,1,0.678,0.678,0.2,0
0.6562,2.544,2.3103,1.3925,-0.241,0,0.4086,-0.15284,-7.7329e-12,-7.7646e-12,-2.7463e-12,7.3272e-12,0,0.87074,1,0.68,0.68,0.2,0
0.65261,2.531,2.315,1.3859,-0.24294,0,0.40545,-0.15442,-8.1043e-12,-8.7012e-12,-3.1929e-12,7.4646e-12,0,0.86888,1,0.682,0.682,0.2,0
0.64903,2.5181,2.3198,1.3793,-0.24488,0,0.40229,-0.156,-8.4758e-12,-9.6379e-12,-3.6395e-12,7.6021e-12,0,0.86701,1,0.684,0.684,0.2,0
0.64654,2.5089,2.3234,1.3744,-0.246,0,0.40021,-0.15704,-8.6007e-12,-1.0241e-11,-3.9872e-12,7.4589e-12,0,0.86564,1,0.686,0.686,0.2,0
0.64412,2.5001,2.327,1.3697,-0.24704,0,0.39822,-0.15803,-8.7065e-12,-1.0818e-11,-4.3272e-12,7.294e-12,0,0.86431,1,0.688,0.688,0.2,0
0.64162,2.491,2.3306,1.3648,-0.2482,0,0.39611,-0.15909,-8.6896e-12,-1.1181e-11,-4.566e-12,7.0534e-12,0,0.86296,1,0.69,0.69,0.2,0
0.63871,2.4804,2.3343,1.3595,-0.24984,0,0.39354,-0.16037,-8.1341e-12,-1.0599e-11,-4.3602e-12,6.4806e-12,0,0.86151,1,0.692,0.692,0.2,0
0.6358,2.4699,2.3379,1.3542,-0.25148,0,0.39096,-0.16166,-7.5785e-12,-1.0017e-11,-4.1544e-12,5.9078e-12,0,0.86006,1,0.694,0.694,0.2,0
0.63289,2.4594,2.3415,1.3489,-0.25312,0,0.38839,-0.16295,-7.023e-12,-9.4354e-12,-3.9486e-12,5.335e-12,0,0.8586,1,0.696,0.696,0.2,0
0.62998,2.4489,2.3452,1.3436,-0.25476,0,0.38581,-0.16424,-6.4675e-12,-8.8536e-12,-3.7429e-12,4.7622e-12,0,0.85715,1,0.698,0.698,0.2,0
0.62706,2.4384,2.349,1.3382,-0.25628,0,0.38326,-0.16551,-6.0519e-12,-8.3377e-12,-3.5533e-12,4.3562e-12,0,0.85565,1,0.7,0.7,0.2,0
0.62444,2.4288,2.3527,1.3332,-0.25747,0,0.38103,-0.16663,-5.7294e-12,-7.2964e-12,-3.053e-12,4.3198e-12,0,0.85423,1,0.702,0.702,0.2,0
0.62186,2.4194,2.3565,1.3282,-0.25857,0,0.37885,-0.16772,-5.5242e-12,-6.5519e-12,-2.7008e-12,4.3235e-12,0,0.85281,1,0.704,0.704,0.2,0
0.61929,2.41,2.3603,1.3233,-0.25967,0,0.37667,-0.16881,-5.319e-12,-5.8074e-12,-2.3486e-12,4.3271e-12,0,0.85139,1,0.706,0.706,0.2,0
0.61671,2.4006,2.364,1.3183,-0.26077,0,0.3745,-0.16989,-5.1138e-12,-5.0629e-12,-1.9964e-12,4.3308e-12,0,0.84997,1,0.708,0.708,0.2,0
0.61458,2.3928,2.3672,1.3142,-0.26166,0,0.37271,-0.17079,-5.2685e-12,-5.1854e-12,-2.0436e-12,4.4129e-12,0,0.84879,1,0.71,0.71,0.2,0
0.61227,2.3844,2.3707,1.3098,-0.26264,0,0.37076,-0.17176,-5.8099e-12,-6.556e-12,-2.7241e-12,4.5496e-12,0,0.8475,1,0.712,0.712,0.2,0
0.60996,2.376,2.3741,1.3054,-0.26362,0,0.36881,-0.17274,-6.3513e-12,-7.9266e-12,-3.4046e-12,4.6863e-12,0,0.84621,1,0.714,0.714,0.2,0
0.60765,2.3676,2.3775,1.3009,-0.2646,0,0.36686,-0.17371,-6.8927e-12,-9.2973e-12,-4.0852e-12,4.823e-12,0,0.84492,1,0.716,0.716,0.2,0
0.60539,2.3593,2.3809,1.2966,-0.26555,0,0.36495,-0.17467,-7.4246e-12,-1.0664e-11,-4.7676e-12,4.9443e-12,0,0.84366,1,0.718,0.718,0.2,0
0.60379,2.3535,2.3834,1.2934,-0.26611,0,0.36364,-0.17532,-7.8211e-12,-1.1973e-11,-5.4775e-12,4.8443e-12,0,0.84274,1,0.72,0.72,0.2,0
0.60206,2.3471,2.3861,1.29,-0.26677,0,0.36221,-0.17604,-8.1651e-12,-1.3048e-11,-6.0608e-12,4.7661e-12,0,0.84176,1,0.722,0.722,0.2,0
0.59996,2.3394,2.3892,1.286,-0.26766,0,0.36045,-0.17692,-8.3746e-12,-1.3521e-11,-6.3184e-12,4.7441e-12,0,0.84061,1,0.724,0.724,0.2,0
0.59787,2.3318,2.3922,1.282,-0.26855,0,0.3587,-0.17779,-8.584e-12,-1.3993e-11,-6.576e-12,4.7221e-12,0,0.83946,1,0.726,0.726,0.2,0
0.59578,2.3241,2.3953,1.2779,-0.26945,0,0.35694,-0.17867,-8.7935e-12,-1.4466e-11,-6.8337e-12,4.7002e-12,0,0.83831,1,0.728,0.728,0.2,0
0.59369,2.3165,2.3984,1.2739,-0.27034,0,0.35519,-0.17955,-9.0029e-12,-1.4938e-11,-7.0913e-12,4.6782e-12,0,0.83715,1,0.73,0.73,0.2,0
0.59159,2.3088,2.4015,1.2698,-0.27123,0,0.35343,-0.18043,-9.2124e-12,-1.5411e-11,-7.349e-12,4.6563e-12,0,0.836,1,0.732,0.732,0.2,0
0.59007,2.3033,2.4039,1.2668,-0.27175,0,0.35219,-0.18105,-9.4504e-12,-1.6049e-11,-7.7008e-12,4.6207e-12,0,0.83513,1,0.734,0.734,0.2,0
0.58862,2.2979,2.4062,1.2639,-0.27223,0,0.35101,-0.18164,-9.6917e-12,-1.6705e-11,-8.0634e-12,4.5835e-12,0,0.83429,1,0.736,0.736,0.2,0
0.58691,2.2916,2.4088,1.2606,-0.2729,0,0.34959,-0.18235,-9.871e-12,-1.716e-11,-8.3096e-12,4.5628e-12,0,0.83333,1,0.738,0.738,0.2,0
0.58504,2.2848,2.4116,1.257,-0.2737,0,0.34803,-0.18313,-1.0013e-11,-1.7494e-11,-8.4859e-12,4.552e-12,0,0.83229,1,0.74,0.74,0.2,0
0.58318,2.278,2.4143,1.2534,-0.2745,0,0.34646,-0.18391,-1.0155e-11,-1.7829e-11,-8.6622e-12,4.5412e-12,0,0.83126,1,0.742,0.742,0.2,0
0.58131,2.2712,2.4171,1.2498,-0.2753,0,0.3449,-0.18469,-1.0297e-11,-1.8163e-11,-8.8386e-12,4.5305e-12,0,0.83022,1,0.744,0.744,0.2,0
0.57944,2.2643,2.4198,1.2461,-0.27609,0,0.34333,-0.18548,-1.0439e-11,-1.8497e-11,-9.0149e-12,4.5197e-12,0,0.82919,1,0.746,0.746,0.2,0
0.57777,2.2582,2.4224,1.2429,-0.27677,0,0.34194,-0.18617,-1.0678e-11,-1.9217e-11,-9.4055e-12,4.4857e-12,0,0.82825,1,0.748,0.748,0.2,0
0.57672,2.2543,2.4242,1.2407,-0.27706,0,0.34111,-0.18659,-1.1234e-11,-2.1202e-11,-1.05e-11,4.3754e-12,0,0.82763,1,0.75,0.75,0.2,0
0.57567,2.2504,2.4259,1.2386,-0.27735,0,0.34028,-0.187,-1.179e-11,-2.3186e-11,-1.1594e-11,4.2651e-12,0,0.827,1,0.752,0.752,0.2,0
0.5742,2.2451,2.4282,1.2357,-0.27795,0,0.33908,-0.18761,-1.2024e-11,-2.4022e-11,-1.2059e-11,4.1319e-12,0,0.82618,1,0.754,0.754,0.2,0
0.57266,2.2394,2.4305,1.2327,-0.27861,0,0.3378,-0.18824,-1.2198e-11,-2.4647e-11,-1.2409e-11,3.9945e-12,0,0.82533,1,0.756,0.756,0.2,0
0.57112,2.2338,2.4328,1.2297,-0.27927,0,0.33652,-0.18888,-1.2373e-11,-2.5273e-11,-1.2759e-11,3.8571e-12,0,0.82447,1,0.758,0.758,0.2,0
0.56958,2.2281,2.4351,1.2267,-0.27992,0,0.33525,-0.18952,-1.2547e-11,-2.5898e-11,-1.3109e-11,3.7197e-12,0,0.82362,1,0.76,0.76,0.2,0
0.56803,2.2224,2.4374,1.2236,-0.28058,0,0.33397,-0.19016,-1.2722e-11,-2.6523e-11,-1.3459e-11,3.5824e-12,0,0.82276,1,0.762,0.762,0.2,0
0.56649,2.2168,2.4397,1.2206,-0.28124,0,0.33269,-0.1908,-1.2897e-11,-2.7148e-11,-1.3809e-11,3.445e-12,0,0.82191,1,0.764,0.764,0.2,0
0.56519,2.212,2.4417,1.2181,-0.28174,0,0.33163,-0.19133,-1.2933e-11,-2.7318e-11,-1.3926e-11,3.3224e-12,0,0.82118,1,0.766,0.766,0.2,0
0.56419,2.2083,2.4434,1.216,-0.28205,0,0.33083,-0.19173,-1.2803e-11,-2.6945e-11,-1.3768e-11,3.2176e-12,0,0.82059,1,0.768,0.768,0.2,0
0.56292,2.2037,2.4453,1.2135,-0.28254,0,0.32979,-0.19225,-1.2903e-11,-2.7306e-11,-1.3983e-11,3.1337e-12,0,0.81987,1,0.77,0.77,0.2,0
0.56159,2.1988,2.4474,1.2109,-0.28308,0,0.3287,-0.19279,-1.3066e-11,-2.7865e-11,-1.4298e-11,3.0554e-12,0,0.81911,1,0.772,0.772,0.2,0
0.56026,2.1939,2.4495,1.2083,-0.28362,0,0.32761,-0.19334,-1.3228e-11,-2.8424e-11,-1.4613e-11,2.9772e-12,0,0.81835,1,0.774,0.774,0.2,0
0.55893,2.189,2.4516,1.2056,-0.28416,0,0.32652,-0.19388,-1.339e-11,-2.8983e-11,-1.4928e-11,2.8989e-12,0,0.81758,1,0.776,0.776,0.2,0
0.5576,2.1841,2.4537,1.203,-0.2847,0,0.32543,-0.19443,-1.3552e-11,-2.9542e-11,-1.5243e-11,2.8207e-12,0,0.81682,1,0.778,0.778,0.2,0
0.55627,2.1792,2.4558,1.2004,-0.28524,0,0.32433,-0.19498,-1.3714e-11,-3.0101e-11,-1.5558e-11,2.7424e-12,0,0.81606,1,0.78,0.78,0.2,0
0.55546,2.1762,2.4571,1.1987,-0.28548,0,0.3237,-0.19529,-1.4058e-11,-3.1339e-11,-1.6251e-11,2.6566e-12,0,0.81558,1,0.782,0.782,0.2,0
0.55445,2.1725,2.4588,1.1967,-0.28585,0,0.32288,-0.1957,-1.4184e-11,-3.1807e-11,-1.6522e-11,2.6056e-12,0,0.815,1,0.784,0.784,0.2,0
0.55321,2.168,2.4607,1.1942,-0.28634,0,0.32188,-0.1962,-1.4084e-11,-3.1481e-11,-1.6358e-11,2.59e-12,0,0.8143,1,0.786,0.786,0.2,0
0.55198,2.1634,2.4626,1.1918,-0.28684,0,0.32087,-0.19671,-1.3983e-11,-3.1155e-11,-1.6194e-11,2.5745e-12,0,0.81361,1,0.788,0.788,0.2,0
0.55075,2.1589,2.4645,1.1893,-0.28733,0,0.31987,-0.19721,-1.3883e-11,-3.0829e-11,-1.603e-11,2.5589e-12,0,0.81291,1,0.79,0.79,0.2,0
0.54952,2.1544,2.4664,1.1869,-0.28783,0,0.31887,-0.19771,-1.3783e-11,-3.0503e-11,-1.5866e-11,2.5433e-12,0,0.81222,1,0.792,0.792,0.2,0
0.54829,2.1499,2.4683,1.1844,-0.28832,0,0.31786,-0.19821,-1.3682e-11,-3.0177e-11,-1.5701e-11,2.5277e-12,0,0.81152,1,0.794,0.794,0.2,0
0.54734,2.1464,2.4698,1.1825,-0.28868,0,0.3171,-0.19859,-1.3776e-11,-3.0532e-11,-1.5917e-11,2.4792e-12,0,0.81098,1,0.796,0.796,0.2,0
0.54638,2.1428,2.4713,1.1806,-0.28905,0,0.31632,-0.19898,-1.3981e-11,-3.1427e-11,-1.6403e-11,2.3824e-12,0,0.81042,1,0.798,0.798,0.2,0
0.54533,2.139,2.473,1.1785,-0.28946,0,0.31548,-0.19941,-1.4158e-11,-3.2251e-11,-1.6845e-11,2.2846e-12,0,0.80983,1,0.8,0.8,0.2,0
0.54429,2.1351,2.4746,1.1764,-0.28987,0,0.31463,-0.19983,-1.4335e-11,-3.3075e-11,-1.7287e-11,2.1868e-12,0,0.80923,1,0.802,0.802,0.2,0
0.54337,2.1317,2.4762,1.1745,-0.29019,0,0.3139,-0.20019,-1.4558e-11,-3.4185e-11,-1.7897e-11,2.0558e-12,0,0.80869,1,0.804,0.804,0.2,0
0.54247,2.1284,2.4777,1.1727,-0.2905,0,0.31318,-0.20055,-1.4787e-11,-3.5339e-11,-1.8534e-11,1.9196e-12,0,0.80815,1,0.806,0.806,0.2,0
0.54157,2.1251,2.4792,1.1709,-0.29081,0,0.31247,-0.20091,-1.5017e-11,-3.6493e-11,-1.9171e-11,1.7835e-12,0,0.80762,1,0.808,0.808,0.2,0
0.54052,2.1212,2.4809,1.1688,-0.29119,0,0.31162,-0.20133,-1.5224e-11,-3.7082e-11,-1.9493e-11,1.7975e-12,0,0.807,1,0.81,0.81,0.2,0
0.53964,2.1179,2.4823,1.167,-0.29149,0,0.31092,-0.20169,-1.5533e-11,-3.7898e-11,-1.9944e-11,1.7551e-12,0,0.80649,1,0.812,0.812,0.2,0
0.53883,2.1149,2.4837,1.1653,-0.29177,0,0.31027,-0.20201,-1.5864e-11,-3.888e-11,-2.0488e-11,1.6691e-12,0,0.80601,1,0.814,0.814,0.2,0
0.53802,2.1119,2.485,1.1637,-0.29206,0,0.30963,-0.20233,-1.6195e-11,-3.9863e-11,-2.1031e-11,1.583e-12,0,0.80554,1,0.816,0.816,0.2,0
0.53721,2.1089,2.4863,1.1621,-0.29234,0,0.30898,-0.20265,-1.6526e-11,-4.0846e-11,-2.1575e-11,1.497e-12,0,0.80506,1,0.818,0.818,0.2,0
0.5364,2.1059,2.4877,1.1604,-0.29262,0,0.30834,-0.20297,-1.6857e-11,-4.1829e-11,-2.2119e-11,1.411e-12,0,0.80459,1,0.82,0.82,0.2,0
0.5356,2.1029,2.489,1.1588,-0.2929,0,0.30769,-0.2033,-1.7188e-11,-4.2812e-11,-2.2663e-11,1.3249e-12,0,0.80412,1,0.822,0.822,0.2,0
0.53471,2.0997,2.4904,1.157,-0.29323,0,0.30698,-0.20365,-1.7494e-11,-4.3753e-11,-2.318e-11,1.2405e-12,0,0.8036,1,0.824,0.824,0.2,0
0.53375,2.0961,2.492,1.1551,-0.29359,0,0.3062,-0.20404,-1.7775e-11,-4.4764e-11,-2.3736e-11,1.1672e-12,0,0.80304,1,0.826,0.826,0.2,0
0.53308,2.0936,2.4931,1.1537,-0.29379,0,0.30567,-0.20431,-1.8146e-11,-4.6096e-11,-2.4481e-11,1.1032e-12,0,0.80264,1,0.828,0.828,0.2,0
0.53241,2.0912,2.4943,1.1523,-0.29399,0,0.30514,-0.20457,-1.8518e-11,-4.7427e-11,-2.5227e-11,1.0392e-12,0,0.80223,1,0.83,0.83,0.2,0
0.53174,2.0887,2.4954,1.151,-0.29419,0,0.30461,-0.20484,-1.8889e-11,-4.8759e-11,-2.5973e-11,9.7517e-13,0,0.80183,1,0.832,0.832,0.2,0
0.53106,2.0862,2.4966,1.1496,-0.29439,0,0.30408,-0.2051,-1.926e-11,-5.009e-11,-2.6719e-11,9.1117e-13,0,0.80143,1,0.834,0.834,0.2,0
0.53039,2.0837,2.4977,1.1482,-0.29459,0,0.30356,-0.20537,-1.9631e-11,-5.1422e-11,-2.7464e-11,8.4718e-13,0,0.80102,1,0.836,0.836,0.2,0
0.52972,2.0812,2.4989,1.1468,-0.29479,0,0.30303,-0.20563,-2.0002e-11,-5.2753e-11,-2.821e-11,7.8318e-13,0,0.80062,1,0.838,0.838,0.2,0
0.52887,2.0781,2.5003,1.1451,-0.2951,0,0.30234,-0.20597,-2.0387e-11,-5.4087e-11,-2.8923e-11,7.4241e-13,0,0.80011,1,0.84,0.84,0.2,0
0.52788,2.0744,2.5019,1.1432,-0.29551,0,0.30152,-0.20638,-2.0782e-11,-5.5422e-11,-2.9611e-11,7.1996e-13,0,0.79953,1,0.842,0.842,0.2,0
0.52722,2.072,2.503,1.1418,-0.29573,0,0.301,-0.20664,-2.1339e-11,-5.7431e-11,-3.0714e-11,6.6965e-13,0,0.79912,1,0.844,0.844,0.2,0
0.52673,2.0701,2.5039,1.1408,-0.29587,0,0.30061,-0.20684,-2.1975e-11,-5.9771e-11,-3.202e-11,6.0568e-13,0,0.7988,1,0.846,0.846,0.2,0
0.52623,2.0683,2.5049,1.1398,-0.296,0,0.30022,-0.20703,-2.2611e-11,-6.2111e-11,-3.3327e-11,5.4172e-13,0,0.79848,1,0.848,0.848,0.2,0
